text,time,channel,label
"We all know MSNBC is a sour DNC-biased outlet desperate to create negative narratives here yet again.
?
Mr. Trudeau has caused great damage to Canada, and he is on his way out anyways and will resign, there is no way ever he actually could ?humiliate¡° the American President, not even remotely.",1 month ago,MSNBC,
"Can someone stop him from ruining his country.......... Is it possible that  Trump gets a third term,  he said no one will have to vote again if he gets elected.",1 month ago,MSNBC,
This is real and bonafide Jernalizism.,1 month ago,MSNBC,
What kind of .news is this we are dealing with a crazy man in the white house who makes sure to give you false information fake directions.dont ask trump for directions.,1 month ago,MSNBC,
It is a wise man who can change his mind.,1 month ago,MSNBC,
This channel is all LIES  and  yall believe it,1 month ago,MSNBC,
Im not sure what people think. But trump and elon are making bilions every time the stock goes down and back up.,1 month ago,MSNBC,
Can't understand how 330000000 people can't get read of one ASSHOE,1 month ago,MSNBC,
Can't survive without coffee? Lol. Pass out if you don't have a cup of joe,1 month ago,MSNBC,
As it seems they accept their fate and counting the days until his term is over...,1 month ago,MSNBC,
"Yes, it's exposing all the lies ot the orange man.",1 month ago,MSNBC,
"It's not happening, it's turning out very badly..",1 month ago,MSNBC,
"When it comes to waking up mornings the rule in the house is... I'm not to be bothered by anything and or any reason, before I have my coffee.
my 2 cents",1 month ago (edited),MSNBC,
Trunp has never been in a fistfight so the odds are he'd curl up in a ball and wet hinself.,1 month ago,MSNBC,
"Trudo has lost it and we don't care about the Stock Market you  are a Democrat, we know this because you are a Chronic Lier so you have to be a Democrat, don't you think we see what you Dems do",1 month ago,MSNBC,
"I love Trudeau, easy on the eyes too",1 month ago,MSNBC,
Biggest liar ever to walk this earth!!,1 month ago,MSNBC,
He says a lot but none of it makes sense!! He does not understand what he is saying. He doesn¡¯t know anything he talks about. He¡¯s lost¡¦.,1 month ago,MSNBC,
"There should be presidential candidates pre-qualification. includes understanding gobal financial, mental health, investigation on income taxes and family., investigation on friends to avoid favoritism in case they are leaders of the world, make sure he or she are nor racist, show respect, does not have any criminal records or past investigation. Show their financial statements and how they acquire their wealth. etc....",1 month ago,MSNBC,
Real Leader in Canada!! A CHILD in DC!!,1 month ago,MSNBC,
"The stock market has named Trump, Trumpcession!! TRUMP IS CAUSING CHAOUS !! A recession caused by Trump. A little disturbance.",1 month ago (edited),MSNBC,
Trump is not mature enough to be in office. He¡¯s a crook and not educated enough to be where he is. He has no idea what he is doing. He is so STUPID!! Other countries laughing at him. Please get him out of this country. He foes not belong. He is too dumb to be in charge of ANYTHING  !!!,1 month ago,MSNBC,
...and Now he's going even further with his tariffs....,1 month ago,MSNBC,
T.D.S. in full effect.,1 month ago,MSNBC,
"This is fake news,God bless President Trump,keep saving our world Mr President.",1 month ago,MSNBC,
DUMPtrump.,1 month ago,MSNBC,
muskRAT.,1 month ago,MSNBC,
Trump lies about everything! Tesler!!,1 month ago,MSNBC,
WAKE UP!,1 month ago,MSNBC,
all this after the fact talk.,1 month ago,MSNBC,
Lawrence  =  dummy !,1 month ago,MSNBC,
"You can't even type correctly, what you're moaning about, tomcat?",1 month ago,MSNBC,
"TRUMP  #47   , BACKS DOWN !     ha haha haha ha  ,  haha haha STOP IT , HA HAHAHA , HAHAHA  ,",1 month ago,MSNBC,
"Has anyone taken a look at stock market trading. There is such a thing as selling short. That is where you buy a stock low and sell high. And make a ton Of money. In the Trumpist case, he announces a tariff and the market collapses. Then he withdraws the tariff and the market recovers and goes back up. Does anyone think, as I do,that he is doing this on purpose? He announces a tariff. The stocks go down. He, and his friends buy stocks low. Then he pauses the tariff and the stocks go back up. They make a ton of money. Great scam.",1 month ago,MSNBC,
It is truth 25% to 50% than cause Canada retaliates with electric city 25% than back down. if both compete than even so don t blackmail used.,1 month ago,MSNBC,
"Donald trumpf is not smart enough to back down , someone else is pulling that racist lying criminalized demon fool strings thats why he keep on see sawing. He It's a nauseous he's not that smart.",1 month ago,MSNBC,
"Quando Trump chiama il PM canadese ""governatore"" non sbaglia: Troudot sa givernare, Trump non ne ? capace.",1 month ago,MSNBC,
Dude get a NEW JOB ...... HE IS THE BEST PRESIDENT EVER......R U JEALOUS,1 month ago,MSNBC,
The only people stupider than Donald Trump are the people who voted for him. The only people more cowardly than Donald Trump are the Republicans in Congress who keep him in power.,1 month ago,MSNBC,
"If Biden / Harris campaigned on the merits of what they did instead of sticking with that ludicrous ""woke"" agenda then Chump would never have won.",1 month ago,MSNBC,
1/2 truth telling misleading piece of news station MSDNC. All these disgusting woke news stations will be replaced.,1 month ago (edited),MSNBC,
Coffee in California stupid,1 month ago,MSNBC,
Backs down or backs off from relentless trial and error trying to save USA running low of funds for US defense exclusively.,1 month ago,MSNBC,
"Liar, there are people who make a living making up crap, you.

You don't understand  tariffs",1 month ago (edited),MSNBC,
See all the bots on this channel...They all end with 4 digits .. rotflmao,1 month ago,MSNBC,
"It's just so funny, the true American intellectuals will never let this happen.",1 month ago,MSNBC,
I did not see the president backs down,1 month ago,MSNBC,
If trump still has  supporters they will buy the Brooklyn bridge.,1 month ago,MSNBC,
This story truly STINKS!!! Get rid of this slanderous video.,1 month ago,MSNBC,
"Getting beyond the usual leftist hatred of Trump and apparently anyone else who disagrees with them, did anyone ever think that Trump is doing these things to bring people to the table?  Just wondering because every time he imposes some kind of controversial action against a person or place that's been less than cooperative and they respond, usually in some way looking to negotiate, he relaxes his imposition and talks.",1 month ago,MSNBC,
He was hoping no one else would call him out make it make sense,1 month ago,MSNBC,
"Go Laurance you are a bloody gem, mate. Gordo from Australia",1 month ago,MSNBC,
MSNBC? Who dat? Cancel all your flights south.,1 month ago,MSNBC,
Coffee is a luxury item. Nobody needs coffee.,1 month ago,MSNBC,
Canadians need to stay in Canada. Boycott everything from USA. LOL. GOOD LUCK WITH THAT. AYE! Take off.,1 month ago,MSNBC,
One ¡°man¡± destroying America!,1 month ago,MSNBC,
"No humiliation
Art of politic is negotiation , compromise , not humiliating 
Canada and US are neighbours,  had to find the way to coexist , not war as Ukraine",1 month ago,MSNBC,
"Lets not forget, this man is reading off a teleprompter.",1 month ago,MSNBC,
"No, they backed down. Fake news.",1 month ago,MSNBC,
Donald Trump has an end game strategy duh,1 month ago,MSNBC,
That's your fault you voted Trump,1 month ago,MSNBC,
"You corny , retire fool.",1 month ago,MSNBC,
Give and take is how negotiations works. You Leftist idiots.,1 month ago,MSNBC,
"The problem is Trump, why he came back as President",1 month ago,MSNBC,
"What if the ¡°on¡± and off again Tarriffs announcement was just a 
Radio check - from the one who is REALLY pulling the strings?
What if it was just Putin checking to see how much control he has over the Western economy.
Russia is off the American dollar- BRICS",1 month ago,MSNBC,
I feel that Canada should not  trust Trump's word on this. He changes his mind on a daily basis. This raving lunatic will destroy the American economy.,1 month ago,MSNBC,
You elected him. Thats why he is your President. So learn to work with him to make US better again. He is keeping his promise,1 month ago,MSNBC,
"You give the ¡°president¡± too much power.

M?xico  has a better policy about that.

Specially to protect the planet from from crazy  people with zero class and way too much power.",1 month ago,MSNBC,
Why you voted for that psychopath?,1 month ago,MSNBC,
Aged like milk ehhh,1 month ago,MSNBC,
Biased liberal media!,1 month ago,MSNBC,
"2025 alone, Trump has:
? Falsely said the Canadian public likes the idea of becoming the 5ist state, which the Canadian public overwhelmingly opposes
? Falsely said the US trade deficit with Canada is ""$200 billion,"" though it is nowhere close
? Falsely said Canada is one of the world's highest-tariff countries, though it is actually low in global rankings
? Falsely said Canada hiked its dairy tariffs during the Biden administration, though they haven't changed since Trump's first presidency
? Falsely said Canada generally doesn't ""take"" US agricultural exports, though Canada is the world's second-biggest buyer of those exports
? Falsely said Canada prohibits US banks, though more than a dozen US banks are operating in Canada today
? Falsely said Canada is ""constantly surrounded"" by Chinese and Russian ships, though this is fiction
? Falsely said outgoing Prime Minister Justin Trudeau was using the ongoing tariff battle to run again for prime minister, though Trudeau clearly wasn't running
? Falsely said Canada spends less than 1% of gross domestic product on defense, though NATO figures showed it was an estimated 1.37% last year",1 month ago,MSNBC,
So he didn't back down? MAKE IT MAKE SENSE,1 month ago,MSNBC,
"Trump,  don't  knows how to picked his battles, Ifs it's  nots broken, don't  messed withs it's,  he cause chaos,  then backed down, thats  how he treated his business.",1 month ago,MSNBC,
Can¡¯t imagine where USA will be and so much damage into a short period of two months since inauguration!,1 month ago,MSNBC,
You know your days are coming to an end with a headline like this,1 month ago,MSNBC,
"WHY can't you guys ""criticize"" a public figure with more dignity &  ?class? and WITHOUT being so offensive and demeaning?? Joe Zombie Biden was a total farse and an embarassment and had NO cognitive awareness at all, but yet we heard NO 'truth' about that.  There IS a way to ""condemn' or criticize an individual without utilizing such overly- insulting terminology & excessive name-calling. This is why your 'network' has so little credibility and respect--- AND explains why the Far Left will ALWAYS lose elections along with its Legacy Media has lost millions of viewers.",1 month ago (edited),MSNBC,
